geography_index,geography,geography_name,variable,marginal,person_or_household,year
366,taz,366,hh_size_4_plus,422,NA,2015
366,taz,366,hh_wrks_0,153,NA,2015
366,taz,366,hh_wrks_1,924,NA,2015
366,taz,366,hh_wrks_2,758,NA,2015
366,taz,366,hh_wrks_3_plus,191,NA,2015
366,taz,366,hh_kids_no,1244,NA,2015
366,taz,366,hh_kids_yes,782,NA,2015
366,taz,366,HHINCQ1,338,NA,2015
366,taz,366,HHINCQ2,460,NA,2015
366,taz,366,HHINCQ3,350,NA,2015
366,taz,366,HHINCQ4,878,NA,2015
366,taz,366,AGE0004,184,NA,2015
366,taz,366,AGE0519,1147,NA,2015
366,taz,366,AGE2044,1892,NA,2015
366,taz,366,AGE4564,1444,NA,2015
366,taz,366,AGE65P,572,NA,2015
366,taz,366,gq_tot_pop,11,NA,2015
366,taz,366,gq_type_univ,0,NA,2015
366,taz,366,gq_type_mil,0,NA,2015
366,taz,366,gq_type_othnon,11,NA,2015
366,taz,366,numhh_gq,2037,NA,2015
366,taz,366,hh_size_1_gq,547,NA,2015
367,taz,367,TOTHH,2398,NA,2015
367,taz,367,TOTPOP,6639,NA,2015
367,taz,367,hh_size_1,489,NA,2015
367,taz,367,hh_size_2,834,NA,2015
367,taz,367,hh_size_3,345,NA,2015
367,taz,367,hh_size_4_plus,730,NA,2015
367,taz,367,hh_wrks_0,471,NA,2015
367,taz,367,hh_wrks_1,843,NA,2015
367,taz,367,hh_wrks_2,685,NA,2015
367,taz,367,hh_wrks_3_plus,399,NA,2015
367,taz,367,hh_kids_no,1580,NA,2015
367,taz,367,hh_kids_yes,818,NA,2015
367,taz,367,HHINCQ1,460,NA,2015
367,taz,367,HHINCQ2,372,NA,2015
367,taz,367,HHINCQ3,497,NA,2015
367,taz,367,HHINCQ4,1069,NA,2015
367,taz,367,AGE0004,565,NA,2015
367,taz,367,AGE0519,1117,NA,2015
367,taz,367,AGE2044,1881,NA,2015
367,taz,367,AGE4564,1691,NA,2015
367,taz,367,AGE65P,1385,NA,2015
367,taz,367,gq_tot_pop,0,NA,2015
367,taz,367,gq_type_univ,0,NA,2015
367,taz,367,gq_type_mil,0,NA,2015
367,taz,367,gq_type_othnon,0,NA,2015
367,taz,367,numhh_gq,2398,NA,2015
367,taz,367,hh_size_1_gq,489,NA,2015
368,taz,368,TOTHH,1563,NA,2015
368,taz,368,TOTPOP,4518,NA,2015
368,taz,368,hh_size_1,243,NA,2015
368,taz,368,hh_size_2,609,NA,2015
368,taz,368,hh_size_3,200,NA,2015
368,taz,368,hh_size_4_plus,511,NA,2015
368,taz,368,hh_wrks_0,240,NA,2015
368,taz,368,hh_wrks_1,687,NA,2015
368,taz,368,hh_wrks_2,465,NA,2015
368,taz,368,hh_wrks_3_plus,171,NA,2015
368,taz,368,hh_kids_no,1070,NA,2015
368,taz,368,hh_kids_yes,493,NA,2015
368,taz,368,HHINCQ1,150,NA,2015
368,taz,368,HHINCQ2,128,NA,2015
368,taz,368,HHINCQ3,229,NA,2015
368,taz,368,HHINCQ4,1056,NA,2015
368,taz,368,AGE0004,103,NA,2015
368,taz,368,AGE0519,994,NA,2015
368,taz,368,AGE2044,916,NA,2015
368,taz,368,AGE4564,1482,NA,2015
368,taz,368,AGE65P,1023,NA,2015
368,taz,368,gq_tot_pop,11,NA,2015
368,taz,368,gq_type_univ,0,NA,2015
368,taz,368,gq_type_mil,0,NA,2015
368,taz,368,gq_type_othnon,11,NA,2015
368,taz,368,numhh_gq,1574,NA,2015
368,taz,368,hh_size_1_gq,254,NA,2015
369,taz,369,TOTHH,1775,NA,2015
369,taz,369,TOTPOP,4774,NA,2015
369,taz,369,hh_size_1,363,NA,2015
369,taz,369,hh_size_2,584,NA,2015
369,taz,369,hh_size_3,294,NA,2015
369,taz,369,hh_size_4_plus,534,NA,2015
369,taz,369,hh_wrks_0,430,NA,2015
369,taz,369,hh_wrks_1,783,NA,2015
369,taz,369,hh_wrks_2,476,NA,2015
369,taz,369,hh_wrks_3_plus,86,NA,2015
369,taz,369,hh_kids_no,1106,NA,2015
369,taz,369,hh_kids_yes,669,NA,2015
369,taz,369,HHINCQ1,204,NA,2015
369,taz,369,HHINCQ2,209,NA,2015
369,taz,369,HHINCQ3,363,NA,2015
369,taz,369,HHINCQ4,999,NA,2015
369,taz,369,AGE0004,168,NA,2015
369,taz,369,AGE0519,1145,NA,2015
369,taz,369,AGE2044,792,NA,2015
369,taz,369,AGE4564,1509,NA,2015
369,taz,369,AGE65P,1160,NA,2015
369,taz,369,gq_tot_pop,7,NA,2015
369,taz,369,gq_type_univ,0,NA,2015
369,taz,369,gq_type_mil,0,NA,2015
369,taz,369,gq_type_othnon,7,NA,2015
369,taz,369,numhh_gq,1782,NA,2015
369,taz,369,hh_size_1_gq,370,NA,2015
370,taz,370,TOTHH,1657,NA,2015
370,taz,370,TOTPOP,4293,NA,2015
370,taz,370,hh_size_1,422,NA,2015
370,taz,370,hh_size_2,552,NA,2015
370,taz,370,hh_size_3,195,NA,2015
370,taz,370,hh_size_4_plus,488,NA,2015
370,taz,370,hh_wrks_0,343,NA,2015
370,taz,370,hh_wrks_1,815,NA,2015
370,taz,370,hh_wrks_2,448,NA,2015
370,taz,370,hh_wrks_3_plus,51,NA,2015
370,taz,370,hh_kids_no,1033,NA,2015
370,taz,370,hh_kids_yes,624,NA,2015
370,taz,370,HHINCQ1,229,NA,2015
370,taz,370,HHINCQ2,210,NA,2015
370,taz,370,HHINCQ3,274,NA,2015
370,taz,370,HHINCQ4,944,NA,2015
370,taz,370,AGE0004,144,NA,2015
370,taz,370,AGE0519,1104,NA,2015
370,taz,370,AGE2044,1064,NA,2015
370,taz,370,AGE4564,1154,NA,2015
370,taz,370,AGE65P,827,NA,2015
370,taz,370,gq_tot_pop,0,NA,2015
370,taz,370,gq_type_univ,0,NA,2015
370,taz,370,gq_type_mil,0,NA,2015
370,taz,370,gq_type_othnon,0,NA,2015
370,taz,370,numhh_gq,1657,NA,2015
370,taz,370,hh_size_1_gq,422,NA,2015
371,taz,371,TOTHH,1161,NA,2015
371,taz,371,TOTPOP,3266,NA,2015
371,taz,371,hh_size_1,210,NA,2015
371,taz,371,hh_size_2,332,NA,2015
371,taz,371,hh_size_3,229,NA,2015
371,taz,371,hh_size_4_plus,390,NA,2015
371,taz,371,hh_wrks_0,177,NA,2015
371,taz,371,hh_wrks_1,419,NA,2015
371,taz,371,hh_wrks_2,496,NA,2015
371,taz,371,hh_wrks_3_plus,69,NA,2015
371,taz,371,hh_kids_no,697,NA,2015
371,taz,371,hh_kids_yes,464,NA,2015
371,taz,371,HHINCQ1,143,NA,2015
371,taz,371,HHINCQ2,108,NA,2015
371,taz,371,HHINCQ3,120,NA,2015
371,taz,371,HHINCQ4,790,NA,2015
371,taz,371,AGE0004,159,NA,2015
371,taz,371,AGE0519,736,NA,2015
371,taz,371,AGE2044,720,NA,2015
371,taz,371,AGE4564,1040,NA,2015
371,taz,371,AGE65P,611,NA,2015
371,taz,371,gq_tot_pop,0,NA,2015
371,taz,371,gq_type_univ,0,NA,2015
371,taz,371,gq_type_mil,0,NA,2015
371,taz,371,gq_type_othnon,0,NA,2015
371,taz,371,numhh_gq,1161,NA,2015
371,taz,371,hh_size_1_gq,210,NA,2015
372,taz,372,TOTHH,2695,NA,2015
372,taz,372,TOTPOP,6985,NA,2015
372,taz,372,hh_size_1,842,NA,2015
372,taz,372,hh_size_2,887,NA,2015
372,taz,372,hh_size_3,419,NA,2015
372,taz,372,hh_size_4_plus,547,NA,2015
372,taz,372,hh_wrks_0,297,NA,2015
372,taz,372,hh_wrks_1,1104,NA,2015
372,taz,372,hh_wrks_2,961,NA,2015
372,taz,372,hh_wrks_3_plus,333,NA,2015
372,taz,372,hh_kids_no,1876,NA,2015
372,taz,372,hh_kids_yes,819,NA,2015
372,taz,372,HHINCQ1,650,NA,2015
372,taz,372,HHINCQ2,391,NA,2015
372,taz,372,HHINCQ3,621,NA,2015
372,taz,372,HHINCQ4,1033,NA,2015
372,taz,372,AGE0004,479,NA,2015
372,taz,372,AGE0519,1380,NA,2015
372,taz,372,AGE2044,3056,NA,2015
372,taz,372,AGE4564,1391,NA,2015
372,taz,372,AGE65P,679,NA,2015
372,taz,372,gq_tot_pop,17,NA,2015
372,taz,372,gq_type_univ,0,NA,2015
372,taz,372,gq_type_mil,0,NA,2015
372,taz,372,gq_type_othnon,17,NA,2015
372,taz,372,numhh_gq,2712,NA,2015
372,taz,372,hh_size_1_gq,859,NA,2015
373,taz,373,TOTHH,1224,NA,2015
373,taz,373,TOTPOP,3386,NA,2015
373,taz,373,hh_size_1,252,NA,2015
373,taz,373,hh_size_2,422,NA,2015
373,taz,373,hh_size_3,229,NA,2015
373,taz,373,hh_size_4_plus,321,NA,2015
373,taz,373,hh_wrks_0,183,NA,2015
373,taz,373,hh_wrks_1,479,NA,2015
373,taz,373,hh_wrks_2,489,NA,2015
373,taz,373,hh_wrks_3_plus,73,NA,2015
373,taz,373,hh_kids_no,726,NA,2015
373,taz,373,hh_kids_yes,498,NA,2015
373,taz,373,HHINCQ1,212,NA,2015
373,taz,373,HHINCQ2,234,NA,2015
373,taz,373,HHINCQ3,225,NA,2015
373,taz,373,HHINCQ4,553,NA,2015
373,taz,373,AGE0004,253,NA,2015
373,taz,373,AGE0519,568,NA,2015
373,taz,373,AGE2044,1146,NA,2015
373,taz,373,AGE4564,926,NA,2015
373,taz,373,AGE65P,493,NA,2015
373,taz,373,gq_tot_pop,10,NA,2015
373,taz,373,gq_type_univ,0,NA,2015
373,taz,373,gq_type_mil,0,NA,2015
373,taz,373,gq_type_othnon,10,NA,2015
373,taz,373,numhh_gq,1234,NA,2015
373,taz,373,hh_size_1_gq,262,NA,2015
374,taz,374,TOTHH,1368,NA,2015
374,taz,374,TOTPOP,3447,NA,2015
374,taz,374,hh_size_1,353,NA,2015
374,taz,374,hh_size_2,499,NA,2015
374,taz,374,hh_size_3,262,NA,2015
374,taz,374,hh_size_4_plus,254,NA,2015
374,taz,374,hh_wrks_0,81,NA,2015
374,taz,374,hh_wrks_1,429,NA,2015
374,taz,374,hh_wrks_2,664,NA,2015
374,taz,374,hh_wrks_3_plus,194,NA,2015
374,taz,374,hh_kids_no,1042,NA,2015
374,taz,374,hh_kids_yes,326,NA,2015
374,taz,374,HHINCQ1,278,NA,2015
374,taz,374,HHINCQ2,258,NA,2015
374,taz,374,HHINCQ3,287,NA,2015
374,taz,374,HHINCQ4,545,NA,2015
374,taz,374,AGE0004,137,NA,2015
374,taz,374,AGE0519,533,NA,2015
374,taz,374,AGE2044,1855,NA,2015
374,taz,374,AGE4564,750,NA,2015
374,taz,374,AGE65P,172,NA,2015
374,taz,374,gq_tot_pop,0,NA,2015
374,taz,374,gq_type_univ,0,NA,2015
374,taz,374,gq_type_mil,0,NA,2015
374,taz,374,gq_type_othnon,0,NA,2015
374,taz,374,numhh_gq,1368,NA,2015
374,taz,374,hh_size_1_gq,353,NA,2015
375,taz,375,TOTHH,1709,NA,2015
375,taz,375,TOTPOP,3513,NA,2015
375,taz,375,hh_size_1,757,NA,2015
375,taz,375,hh_size_2,573,NA,2015
375,taz,375,hh_size_3,193,NA,2015
375,taz,375,hh_size_4_plus,186,NA,2015
375,taz,375,hh_wrks_0,304,NA,2015
375,taz,375,hh_wrks_1,879,NA,2015
375,taz,375,hh_wrks_2,452,NA,2015
375,taz,375,hh_wrks_3_plus,74,NA,2015
375,taz,375,hh_kids_no,1408,NA,2015
375,taz,375,hh_kids_yes,301,NA,2015
375,taz,375,HHINCQ1,507,NA,2015
375,taz,375,HHINCQ2,437,NA,2015
375,taz,375,HHINCQ3,321,NA,2015
375,taz,375,HHINCQ4,444,NA,2015
375,taz,375,AGE0004,257,NA,2015
375,taz,375,AGE0519,349,NA,2015
375,taz,375,AGE2044,1534,NA,2015
375,taz,375,AGE4564,671,NA,2015
375,taz,375,AGE65P,702,NA,2015
375,taz,375,gq_tot_pop,20,NA,2015
375,taz,375,gq_type_univ,0,NA,2015
375,taz,375,gq_type_mil,0,NA,2015
375,taz,375,gq_type_othnon,20,NA,2015
375,taz,375,numhh_gq,1729,NA,2015
375,taz,375,hh_size_1_gq,777,NA,2015
376,taz,376,TOTHH,1840,NA,2015
376,taz,376,TOTPOP,4630,NA,2015
376,taz,376,hh_size_1,596,NA,2015
376,taz,376,hh_size_2,579,NA,2015
376,taz,376,hh_size_3,294,NA,2015
376,taz,376,hh_size_4_plus,371,NA,2015
376,taz,376,hh_wrks_0,235,NA,2015
376,taz,376,hh_wrks_1,845,NA,2015
376,taz,376,hh_wrks_2,577,NA,2015
376,taz,376,hh_wrks_3_plus,183,NA,2015
376,taz,376,hh_kids_no,1393,NA,2015
376,taz,376,hh_kids_yes,447,NA,2015
376,taz,376,HHINCQ1,426,NA,2015
376,taz,376,HHINCQ2,288,NA,2015
376,taz,376,HHINCQ3,367,NA,2015
376,taz,376,HHINCQ4,759,NA,2015
376,taz,376,AGE0004,271,NA,2015
376,taz,376,AGE0519,527,NA,2015
376,taz,376,AGE2044,1956,NA,2015
376,taz,376,AGE4564,1151,NA,2015
376,taz,376,AGE65P,725,NA,2015
376,taz,376,gq_tot_pop,18,NA,2015
376,taz,376,gq_type_univ,0,NA,2015
376,taz,376,gq_type_mil,0,NA,2015
376,taz,376,gq_type_othnon,18,NA,2015
376,taz,376,numhh_gq,1858,NA,2015
376,taz,376,hh_size_1_gq,614,NA,2015
377,taz,377,TOTHH,2459,NA,2015
377,taz,377,TOTPOP,5034,NA,2015
377,taz,377,hh_size_1,1040,NA,2015
377,taz,377,hh_size_2,815,NA,2015
377,taz,377,hh_size_3,303,NA,2015
377,taz,377,hh_size_4_plus,301,NA,2015
377,taz,377,hh_wrks_0,320,NA,2015
377,taz,377,hh_wrks_1,1261,NA,2015
377,taz,377,hh_wrks_2,642,NA,2015
377,taz,377,hh_wrks_3_plus,236,NA,2015
377,taz,377,hh_kids_no,2142,NA,2015
377,taz,377,hh_kids_yes,317,NA,2015
377,taz,377,HHINCQ1,496,NA,2015
377,taz,377,HHINCQ2,382,NA,2015
377,taz,377,HHINCQ3,627,NA,2015
377,taz,377,HHINCQ4,954,NA,2015
377,taz,377,AGE0004,129,NA,2015
377,taz,377,AGE0519,491,NA,2015
377,taz,377,AGE2044,2578,NA,2015
377,taz,377,AGE4564,1333,NA,2015
377,taz,377,AGE65P,503,NA,2015
377,taz,377,gq_tot_pop,2,NA,2015
377,taz,377,gq_type_univ,0,NA,2015
377,taz,377,gq_type_mil,0,NA,2015
377,taz,377,gq_type_othnon,2,NA,2015
377,taz,377,numhh_gq,2461,NA,2015
377,taz,377,hh_size_1_gq,1042,NA,2015
378,taz,378,TOTHH,1471,NA,2015
378,taz,378,TOTPOP,3336,NA,2015
378,taz,378,hh_size_1,515,NA,2015
378,taz,378,hh_size_2,501,NA,2015
378,taz,378,hh_size_3,284,NA,2015
378,taz,378,hh_size_4_plus,171,NA,2015
378,taz,378,hh_wrks_0,117,NA,2015
378,taz,378,hh_wrks_1,717,NA,2015
378,taz,378,hh_wrks_2,518,NA,2015
378,taz,378,hh_wrks_3_plus,119,NA,2015
378,taz,378,hh_kids_no,1164,NA,2015
378,taz,378,hh_kids_yes,307,NA,2015
378,taz,378,HHINCQ1,181,NA,2015
378,taz,378,HHINCQ2,240,NA,2015
378,taz,378,HHINCQ3,306,NA,2015
378,taz,378,HHINCQ4,744,NA,2015
378,taz,378,AGE0004,195,NA,2015
378,taz,378,AGE0519,285,NA,2015
378,taz,378,AGE2044,1801,NA,2015
378,taz,378,AGE4564,816,NA,2015
378,taz,378,AGE65P,239,NA,2015
378,taz,378,gq_tot_pop,23,NA,2015
378,taz,378,gq_type_univ,0,NA,2015
378,taz,378,gq_type_mil,0,NA,2015
378,taz,378,gq_type_othnon,23,NA,2015
378,taz,378,numhh_gq,1494,NA,2015
378,taz,378,hh_size_1_gq,538,NA,2015
379,taz,379,TOTHH,2299,NA,2015
379,taz,379,TOTPOP,5467,NA,2015
379,taz,379,hh_size_1,739,NA,2015
379,taz,379,hh_size_2,816,NA,2015
379,taz,379,hh_size_3,388,NA,2015
379,taz,379,hh_size_4_plus,356,NA,2015
379,taz,379,hh_wrks_0,142,NA,2015
379,taz,379,hh_wrks_1,1050,NA,2015
379,taz,379,hh_wrks_2,877,NA,2015
379,taz,379,hh_wrks_3_plus,230,NA,2015
379,taz,379,hh_kids_no,1741,NA,2015
379,taz,379,hh_kids_yes,558,NA,2015
379,taz,379,HHINCQ1,571,NA,2015
379,taz,379,HHINCQ2,541,NA,2015
379,taz,379,HHINCQ3,557,NA,2015
379,taz,379,HHINCQ4,630,NA,2015
379,taz,379,AGE0004,118,NA,2015
379,taz,379,AGE0519,890,NA,2015
379,taz,379,AGE2044,3044,NA,2015
379,taz,379,AGE4564,1115,NA,2015
379,taz,379,AGE65P,300,NA,2015
379,taz,379,gq_tot_pop,31,NA,2015
379,taz,379,gq_type_univ,0,NA,2015
379,taz,379,gq_type_mil,0,NA,2015
379,taz,379,gq_type_othnon,31,NA,2015
379,taz,379,numhh_gq,2330,NA,2015
379,taz,379,hh_size_1_gq,770,NA,2015
380,taz,380,TOTHH,2131,NA,2015
380,taz,380,TOTPOP,5170,NA,2015
380,taz,380,hh_size_1,740,NA,2015
380,taz,380,hh_size_2,723,NA,2015
380,taz,380,hh_size_3,327,NA,2015
380,taz,380,hh_size_4_plus,341,NA,2015
380,taz,380,hh_wrks_0,201,NA,2015
380,taz,380,hh_wrks_1,1147,NA,2015
380,taz,380,hh_wrks_2,706,NA,2015
380,taz,380,hh_wrks_3_plus,77,NA,2015
380,taz,380,hh_kids_no,1528,NA,2015
380,taz,380,hh_kids_yes,603,NA,2015
380,taz,380,HHINCQ1,573,NA,2015
380,taz,380,HHINCQ2,437,NA,2015
380,taz,380,HHINCQ3,578,NA,2015
380,taz,380,HHINCQ4,543,NA,2015
380,taz,380,AGE0004,362,NA,2015
380,taz,380,AGE0519,1115,NA,2015
380,taz,380,AGE2044,3061,NA,2015
380,taz,380,AGE4564,552,NA,2015
380,taz,380,AGE65P,80,NA,2015
380,taz,380,gq_tot_pop,0,NA,2015
380,taz,380,gq_type_univ,0,NA,2015
380,taz,380,gq_type_mil,0,NA,2015
380,taz,380,gq_type_othnon,0,NA,2015
380,taz,380,numhh_gq,2131,NA,2015
380,taz,380,hh_size_1_gq,740,NA,2015
381,taz,381,TOTHH,2291,NA,2015
381,taz,381,TOTPOP,5613,NA,2015
381,taz,381,hh_size_1,787,NA,2015
381,taz,381,hh_size_2,561,NA,2015
381,taz,381,hh_size_3,414,NA,2015
381,taz,381,hh_size_4_plus,529,NA,2015
381,taz,381,hh_wrks_0,272,NA,2015
381,taz,381,hh_wrks_1,978,NA,2015
381,taz,381,hh_wrks_2,901,NA,2015
381,taz,381,hh_wrks_3_plus,140,NA,2015
381,taz,381,hh_kids_no,1563,NA,2015
381,taz,381,hh_kids_yes,728,NA,2015
381,taz,381,HHINCQ1,483,NA,2015
381,taz,381,HHINCQ2,325,NA,2015
381,taz,381,HHINCQ3,464,NA,2015
381,taz,381,HHINCQ4,1019,NA,2015
381,taz,381,AGE0004,385,NA,2015
381,taz,381,AGE0519,934,NA,2015
381,taz,381,AGE2044,1762,NA,2015
381,taz,381,AGE4564,1804,NA,2015
381,taz,381,AGE65P,728,NA,2015
381,taz,381,gq_tot_pop,6,NA,2015
381,taz,381,gq_type_univ,0,NA,2015
381,taz,381,gq_type_mil,0,NA,2015
381,taz,381,gq_type_othnon,6,NA,2015
381,taz,381,numhh_gq,2297,NA,2015
381,taz,381,hh_size_1_gq,793,NA,2015
382,taz,382,TOTHH,1125,NA,2015
382,taz,382,TOTPOP,3019,NA,2015
382,taz,382,hh_size_1,290,NA,2015
382,taz,382,hh_size_2,319,NA,2015
382,taz,382,hh_size_3,189,NA,2015
382,taz,382,hh_size_4_plus,327,NA,2015
382,taz,382,hh_wrks_0,157,NA,2015
382,taz,382,hh_wrks_1,359,NA,2015
382,taz,382,hh_wrks_2,539,NA,2015
382,taz,382,hh_wrks_3_plus,70,NA,2015
382,taz,382,hh_kids_no,676,NA,2015
382,taz,382,hh_kids_yes,449,NA,2015
382,taz,382,HHINCQ1,145,NA,2015
382,taz,382,HHINCQ2,207,NA,2015
382,taz,382,HHINCQ3,192,NA,2015
382,taz,382,HHINCQ4,581,NA,2015
382,taz,382,AGE0004,178,NA,2015
382,taz,382,AGE0519,614,NA,2015
382,taz,382,AGE2044,996,NA,2015
382,taz,382,AGE4564,859,NA,2015
382,taz,382,AGE65P,372,NA,2015
382,taz,382,gq_tot_pop,19,NA,2015
382,taz,382,gq_type_univ,0,NA,2015
382,taz,382,gq_type_mil,0,NA,2015
382,taz,382,gq_type_othnon,19,NA,2015
382,taz,382,numhh_gq,1144,NA,2015
382,taz,382,hh_size_1_gq,309,NA,2015
383,taz,383,TOTHH,708,NA,2015
383,taz,383,TOTPOP,1890,NA,2015
383,taz,383,hh_size_1,145,NA,2015
383,taz,383,hh_size_2,219,NA,2015
383,taz,383,hh_size_3,143,NA,2015
383,taz,383,hh_size_4_plus,201,NA,2015
383,taz,383,hh_wrks_0,129,NA,2015
383,taz,383,hh_wrks_1,316,NA,2015
383,taz,383,hh_wrks_2,242,NA,2015
383,taz,383,hh_wrks_3_plus,21,NA,2015
383,taz,383,hh_kids_no,401,NA,2015
383,taz,383,hh_kids_yes,307,NA,2015
383,taz,383,HHINCQ1,116,NA,2015
383,taz,383,HHINCQ2,66,NA,2015
383,taz,383,HHINCQ3,158,NA,2015
383,taz,383,HHINCQ4,368,NA,2015
383,taz,383,AGE0004,158,NA,2015
383,taz,383,AGE0519,408,NA,2015
383,taz,383,AGE2044,382,NA,2015
383,taz,383,AGE4564,558,NA,2015
383,taz,383,AGE65P,384,NA,2015
383,taz,383,gq_tot_pop,0,NA,2015
383,taz,383,gq_type_univ,0,NA,2015
383,taz,383,gq_type_mil,0,NA,2015
383,taz,383,gq_type_othnon,0,NA,2015
383,taz,383,numhh_gq,708,NA,2015
383,taz,383,hh_size_1_gq,145,NA,2015
384,taz,384,TOTHH,1454,NA,2015
384,taz,384,TOTPOP,4606,NA,2015
384,taz,384,hh_size_1,188,NA,2015
384,taz,384,hh_size_2,399,NA,2015
384,taz,384,hh_size_3,283,NA,2015
384,taz,384,hh_size_4_plus,584,NA,2015
384,taz,384,hh_wrks_0,206,NA,2015
384,taz,384,hh_wrks_1,534,NA,2015
384,taz,384,hh_wrks_2,559,NA,2015
384,taz,384,hh_wrks_3_plus,155,NA,2015
384,taz,384,hh_kids_no,811,NA,2015
384,taz,384,hh_kids_yes,643,NA,2015
384,taz,384,HHINCQ1,141,NA,2015
384,taz,384,HHINCQ2,103,NA,2015
384,taz,384,HHINCQ3,161,NA,2015
384,taz,384,HHINCQ4,1049,NA,2015
384,taz,384,AGE0004,189,NA,2015
384,taz,384,AGE0519,1162,NA,2015
384,taz,384,AGE2044,881,NA,2015
384,taz,384,AGE4564,1578,NA,2015
384,taz,384,AGE65P,796,NA,2015
384,taz,384,gq_tot_pop,2,NA,2015
384,taz,384,gq_type_univ,0,NA,2015
384,taz,384,gq_type_mil,0,NA,2015
384,taz,384,gq_type_othnon,2,NA,2015
384,taz,384,numhh_gq,1456,NA,2015
384,taz,384,hh_size_1_gq,190,NA,2015
385,taz,385,TOTHH,956,NA,2015
385,taz,385,TOTPOP,2803,NA,2015
385,taz,385,hh_size_1,111,NA,2015
385,taz,385,hh_size_2,355,NA,2015
385,taz,385,hh_size_3,172,NA,2015
385,taz,385,hh_size_4_plus,318,NA,2015
385,taz,385,hh_wrks_0,151,NA,2015
385,taz,385,hh_wrks_1,476,NA,2015
385,taz,385,hh_wrks_2,285,NA,2015
385,taz,385,hh_wrks_3_plus,44,NA,2015
385,taz,385,hh_kids_no,549,NA,2015
385,taz,385,hh_kids_yes,407,NA,2015
385,taz,385,HHINCQ1,64,NA,2015
385,taz,385,HHINCQ2,108,NA,2015
385,taz,385,HHINCQ3,131,NA,2015
385,taz,385,HHINCQ4,653,NA,2015
385,taz,385,AGE0004,75,NA,2015
385,taz,385,AGE0519,709,NA,2015
385,taz,385,AGE2044,484,NA,2015
385,taz,385,AGE4564,956,NA,2015
385,taz,385,AGE65P,579,NA,2015
385,taz,385,gq_tot_pop,0,NA,2015
385,taz,385,gq_type_univ,0,NA,2015
385,taz,385,gq_type_mil,0,NA,2015
385,taz,385,gq_type_othnon,0,NA,2015
385,taz,385,numhh_gq,956,NA,2015
385,taz,385,hh_size_1_gq,111,NA,2015
386,taz,386,TOTHH,1024,NA,2015
386,taz,386,TOTPOP,2911,NA,2015
386,taz,386,hh_size_1,145,NA,2015
386,taz,386,hh_size_2,409,NA,2015
386,taz,386,hh_size_3,136,NA,2015
386,taz,386,hh_size_4_plus,334,NA,2015
386,taz,386,hh_wrks_0,189,NA,2015
386,taz,386,hh_wrks_1,464,NA,2015
386,taz,386,hh_wrks_2,320,NA,2015
386,taz,386,hh_wrks_3_plus,51,NA,2015
386,taz,386,hh_kids_no,663,NA,2015
386,taz,386,hh_kids_yes,361,NA,2015
386,taz,386,HHINCQ1,132,NA,2015
386,taz,386,HHINCQ2,148,NA,2015
386,taz,386,HHINCQ3,194,NA,2015
386,taz,386,HHINCQ4,550,NA,2015
386,taz,386,AGE0004,151,NA,2015
386,taz,386,AGE0519,636,NA,2015
386,taz,386,AGE2044,501,NA,2015
386,taz,386,AGE4564,992,NA,2015
386,taz,386,AGE65P,631,NA,2015
386,taz,386,gq_tot_pop,0,NA,2015
386,taz,386,gq_type_univ,0,NA,2015
386,taz,386,gq_type_mil,0,NA,2015
386,taz,386,gq_type_othnon,0,NA,2015
386,taz,386,numhh_gq,1024,NA,2015
386,taz,386,hh_size_1_gq,145,NA,2015
387,taz,387,TOTHH,1268,NA,2015
387,taz,387,TOTPOP,3716,NA,2015
387,taz,387,hh_size_1,79,NA,2015
387,taz,387,hh_size_2,556,NA,2015
387,taz,387,hh_size_3,293,NA,2015
387,taz,387,hh_size_4_plus,340,NA,2015
387,taz,387,hh_wrks_0,170,NA,2015
387,taz,387,hh_wrks_1,566,NA,2015
387,taz,387,hh_wrks_2,466,NA,2015
387,taz,387,hh_wrks_3_plus,66,NA,2015
387,taz,387,hh_kids_no,760,NA,2015
387,taz,387,hh_kids_yes,508,NA,2015
387,taz,387,HHINCQ1,102,NA,2015
387,taz,387,HHINCQ2,229,NA,2015
387,taz,387,HHINCQ3,141,NA,2015
387,taz,387,HHINCQ4,796,NA,2015
387,taz,387,AGE0004,176,NA,2015
387,taz,387,AGE0519,790,NA,2015
387,taz,387,AGE2044,759,NA,2015
387,taz,387,AGE4564,1325,NA,2015
387,taz,387,AGE65P,666,NA,2015
387,taz,387,gq_tot_pop,11,NA,2015
387,taz,387,gq_type_univ,0,NA,2015
387,taz,387,gq_type_mil,0,NA,2015
387,taz,387,gq_type_othnon,11,NA,2015
387,taz,387,numhh_gq,1279,NA,2015
387,taz,387,hh_size_1_gq,90,NA,2015
388,taz,388,TOTHH,2020,NA,2015
388,taz,388,TOTPOP,6407,NA,2015
388,taz,388,hh_size_1,164,NA,2015
388,taz,388,hh_size_2,698,NA,2015
388,taz,388,hh_size_3,454,NA,2015
388,taz,388,hh_size_4_plus,704,NA,2015
388,taz,388,hh_wrks_0,282,NA,2015
388,taz,388,hh_wrks_1,584,NA,2015
388,taz,388,hh_wrks_2,974,NA,2015
388,taz,388,hh_wrks_3_plus,180,NA,2015
388,taz,388,hh_kids_no,1096,NA,2015
388,taz,388,hh_kids_yes,924,NA,2015
388,taz,388,HHINCQ1,161,NA,2015
388,taz,388,HHINCQ2,267,NA,2015
388,taz,388,HHINCQ3,369,NA,2015
